exp_id,var,em,horizon_start,date,h,mean,actual,lag12,yoy_fc,yoy_act,gap_pp,pass
B11-M-019,HCPI,EM5,2025-04-01,2025-10-01,7,203.1348,207.5,202.1,0.512,2.6719,-2.1599,False
B11-M-019,HCPI,EM5,2025-04-01,2025-11-01,8,203.3823,207.2,202.4,0.4853,2.3715,-1.8862,False
B11-M-019,HCPI,EM5,2025-04-01,2025-12-01,9,203.6242,210.5,204.6,-0.4769,2.8837,-3.3606,False
B11-M-019,HCPI,EM5,2025-04-01,2026-01-01,10,202.8464,211.4,206.4,-1.7217,2.4225,-4.1442,False
B11-M-019,HCPI,EM5,2025-04-01,2026-02-01,11,201.6655,209.4,206.2,-2.1991,1.5519,-3.751,False
B11-M-019,HCPI,EM5,2025-04-01,2026-03-01,12,201.3575,210.9,206.0,-2.2536,2.3786,-4.6323,False
B11-M-020,HCPI,EM5,2025-05-01,2025-05-01,1,205.7766,207.5,206.3,-0.2537,0.5817,-0.8354,False
B11-M-020,HCPI,EM5,2025-05-01,2025-06-01,2,205.8016,208.7,208.1,-1.1045,0.2883,-1.3928,False
B11-M-020,HCPI,EM5,2025-05-01,2025-07-01,3,206.3544,208.3,206.9,-0.2637,0.6767,-0.9404,False
B11-M-020,HCPI,EM5,2025-05-01,2025-08-01,4,205.8032,207.2,204.1,0.8345,1.5189,-0.6843,False
B11-M-020,HCPI,EM5,2025-05-01,2025-09-01,5,205.7511,207.4,203.1,1.3053,2.1172,-0.8119,False
B11-M-020,HCPI,EM5,2025-05-01,2025-10-01,6,206.6086,207.5,202.1,2.2309,2.6719,-0.4411,True
B11-M-020,HCPI,EM5,2025-05-01,2025-11-01,7,206.3113,207.2,202.4,1.9325,2.3715,-0.4391,True
B11-M-020,HCPI,EM5,2025-05-01,2025-12-01,8,206.804,210.5,204.6,1.0772,2.8837,-1.8065,False
B11-M-020,HCPI,EM5,2025-05-01,2026-01-01,9,207.2167,211.4,206.4,0.3957,2.4225,-2.0268,False
B11-M-020,HCPI,EM5,2025-05-01,2026-02-01,10,206.883,209.4,206.2,0.3312,1.5519,-1.2207,False
B11-M-020,HCPI,EM5,2025-05-01,2026-03-01,11,206.7867,210.9,206.0,0.3819,2.3786,-1.9967,False
B11-M-020,HCPI,EM5,2025-05-01,2026-04-01,12,206.5133,216.3,206.5,0.0064,4.7458,-4.7393,False
B11-M-021,HCPI,EM5,2025-06-01,2025-06-01,1,205.7691,208.7,208.1,-1.1201,0.2883,-1.4084,False
B11-M-021,HCPI,EM5,2025-06-01,2025-07-01,2,206.2247,208.3,206.9,-0.3264,0.6767,-1.0031,False
B11-M-021,HCPI,EM5,2025-06-01,2025-08-01,3,206.7332,207.2,204.1,1.2901,1.5189,-0.2287,True
B11-M-021,HCPI,EM5,2025-06-01,2025-09-01,4,207.0495,207.4,203.1,1.9446,2.1172,-0.1726,True
B11-M-021,HCPI,EM5,2025-06-01,2025-10-01,5,207.4577,207.5,202.1,2.651,2.6719,-0.0209,True
B11-M-021,HCPI,EM5,2025-06-01,2025-11-01,6,207.9519,207.2,202.4,2.743,2.3715,0.3715,True
B11-M-021,HCPI,EM5,2025-06-01,2025-12-01,7,208.5406,210.5,204.6,1.926,2.8837,-0.9577,False
B11-M-021,HCPI,EM5,2025-06-01,2026-01-01,8,209.2436,211.4,206.4,1.3777,2.4225,-1.0448,False
B11-M-021,HCPI,EM5,2025-06-01,2026-02-01,9,209.8977,209.4,206.2,1.7933,1.5519,0.2414,True
B11-M-021,HCPI,EM5,2025-06-01,2026-03-01,10,210.0125,210.9,206.0,1.9478,2.3786,-0.4308,True
B11-M-021,HCPI,EM5,2025-06-01,2026-04-01,11,210.7188,216.3,206.5,2.043,4.7458,-2.7028,False
B11-M-021,HCPI,EM5,2025-06-01,2026-05-01,12,211.0567,218.8,207.5,1.7141,5.4458,-3.7317,False
B11-M-022,HCPI,EM5,2025-07-01,2025-07-01,1,205.5285,208.3,206.9,-0.6629,0.6767,-1.3395,False
B11-M-022,HCPI,EM5,2025-07-01,2025-08-01,2,205.9436,207.2,204.1,0.9033,1.5189,-0.6156,False
B11-M-022,HCPI,EM5,2025-07-01,2025-09-01,3,205.5592,207.4,203.1,1.2108,2.1172,-0.9063,False
B11-M-022,HCPI,EM5,2025-07-01,2025-10-01,4,205.432,207.5,202.1,1.6487,2.6719,-1.0233,False
B11-M-022,HCPI,EM5,2025-07-01,2025-11-01,5,205.7284,207.2,202.4,1.6445,2.3715,-0.7271,False
B11-M-022,HCPI,EM5,2025-07-01,2025-12-01,6,207.1726,210.5,204.6,1.2574,2.8837,-1.6263,False
B11-M-022,HCPI,EM5,2025-07-01,2026-01-01,7,207.9987,211.4,206.4,0.7746,2.4225,-1.6479,False
B11-M-022,HCPI,EM5,2025-07-01,2026-02-01,8,208.0469,209.4,206.2,0.8957,1.5519,-0.6562,False
B11-M-022,HCPI,EM5,2025-07-01,2026-03-01,9,207.2093,210.9,206.0,0.587,2.3786,-1.7916,False
B11-M-022,HCPI,EM5,2025-07-01,2026-04-01,10,207.5143,216.3,206.5,0.4912,4.7458,-4.2546,False
B11-M-022,HCPI,EM5,2025-07-01,2026-05-01,11,207.8461,218.8,207.5,0.1668,5.4458,-5.279,False
B11-M-022,HCPI,EM5,2025-07-01,2026-06-01,12,208.6082,222.3,208.7,-0.044,6.5165,-6.5605,False
B11-M-023,HCPI,EM5,2025-08-01,2025-08-01,1,215.9138,207.2,204.1,5.7883,1.5189,4.2694,False
B11-M-023,HCPI,EM5,2025-08-01,2025-09-01,2,216.0959,207.4,203.1,6.3988,2.1172,4.2816,False
B11-M-023,HCPI,EM5,2025-08-01,2025-10-01,3,216.2936,207.5,202.1,7.023,2.6719,4.3511,False
B11-M-023,HCPI,EM5,2025-08-01,2025-11-01,4,216.738,207.2,202.4,7.084,2.3715,4.7124,False
B11-M-023,HCPI,EM5,2025-08-01,2025-12-01,5,217.9125,210.5,204.6,6.5066,2.8837,3.6229,False
B11-M-023,HCPI,EM5,2025-08-01,2026-01-01,6,219.4312,211.4,206.4,6.3136,2.4225,3.8911,False
B11-M-023,HCPI,EM5,2025-08-01,2026-02-01,7,219.0677,209.4,206.2,6.2404,1.5519,4.6885,False
B11-M-023,HCPI,EM5,2025-08-01,2026-03-01,8,219.3854,210.9,206.0,6.4977,2.3786,4.1191,False
B11-M-023,HCPI,EM5,2025-08-01,2026-04-01,9,220.3265,216.3,206.5,6.6956,4.7458,1.9499,False
B11-M-023,HCPI,EM5,2025-08-01,2026-05-01,10,221.1668,218.8,207.5,6.5864,5.4458,1.1406,False
B11-M-023,HCPI,EM5,2025-08-01,2026-06-01,11,221.6909,222.3,208.7,6.2247,6.5165,-0.2918,True
B11-M-023,HCPI,EM5,2025-08-01,2026-07-01,12,221.8776,223.4,208.3,6.5183,7.2492,-0.7309,False
B11-M-024,HCPI,EM5,2025-09-01,2025-09-01,1,206.647,207.4,203.1,1.7464,2.1172,-0.3708,True
B11-M-024,HCPI,EM5,2025-09-01,2025-10-01,2,206.3347,207.5,202.1,2.0953,2.6719,-0.5766,False
B11-M-024,HCPI,EM5,2025-09-01,2025-11-01,3,206.8717,207.2,202.4,2.2093,2.3715,-0.1622,True
B11-M-024,HCPI,EM5,2025-09-01,2025-12-01,4,207.3886,210.5,204.6,1.363,2.8837,-1.5207,False
B11-M-024,HCPI,EM5,2025-09-01,2026-01-01,5,208.2147,211.4,206.4,0.8792,2.4225,-1.5433,False
B11-M-024,HCPI,EM5,2025-09-01,2026-02-01,6,208.3472,209.4,206.2,1.0413,1.5519,-0.5106,False
B11-M-024,HCPI,EM5,2025-09-01,2026-03-01,7,207.7583,210.9,206.0,0.8536,2.3786,-1.5251,False
B11-M-024,HCPI,EM5,2025-09-01,2026-04-01,8,208.6828,216.3,206.5,1.057,4.7458,-3.6887,False
B11-M-024,HCPI,EM5,2025-09-01,2026-05-01,9,209.8561,218.8,207.5,1.1355,5.4458,-4.3103,False
B11-M-024,HCPI,EM5,2025-09-01,2026-06-01,10,211.2374,222.3,208.7,1.2158,6.5165,-5.3007,False
B11-M-024,HCPI,EM5,2025-09-01,2026-07-01,11,211.3525,223.4,208.3,1.4654,7.2492,-5.7837,False
B11-M-024,HCPI,EM5,2025-09-01,2026-08-01,12,210.6571,223.9,207.2,1.6685,8.0598,-6.3914,False
B11-M-025,HCPI,EM6,2025-04-01,2025-04-01,1,203.0198,206.5,208.2,-2.4881,-0.8165,-1.6716,False
B11-M-025,HCPI,EM6,2025-04-01,2025-05-01,2,203.1037,207.5,206.3,-1.5493,0.5817,-2.131,False
B11-M-025,HCPI,EM6,2025-04-01,2025-06-01,3,203.046,208.7,208.1,-2.4287,0.2883,-2.717,False
B11-M-025,HCPI,EM6,2025-04-01,2025-07-01,4,202.4878,208.3,206.9,-2.1325,0.6767,-2.8092,False
B11-M-025,HCPI,EM6,2025-04-01,2025-08-01,5,202.8237,207.2,204.1,-0.6254,1.5189,-2.1442,False
B11-M-025,HCPI,EM6,2025-04-01,2025-09-01,6,202.8939,207.4,203.1,-0.1015,2.1172,-2.2187,False
B11-M-025,HCPI,EM6,2025-04-01,2025-10-01,7,203.1199,207.5,202.1,0.5046,2.6719,-2.1673,False
B11-M-025,HCPI,EM6,2025-04-01,2025-11-01,8,203.3969,207.2,202.4,0.4925,2.3715,-1.879,False
B11-M-025,HCPI,EM6,2025-04-01,2025-12-01,9,203.7053,210.5,204.6,-0.4373,2.8837,-3.321,False
B11-M-025,HCPI,EM6,2025-04-01,2026-01-01,10,202.9294,211.4,206.4,-1.6815,2.4225,-4.104,False
B11-M-025,HCPI,EM6,2025-04-01,2026-02-01,11,201.7175,209.4,206.2,-2.1739,1.5519,-3.7257,False
B11-M-025,HCPI,EM6,2025-04-01,2026-03-01,12,201.4026,210.9,206.0,-2.2317,2.3786,-4.6104,False
B11-M-026,HCPI,EM6,2025-05-01,2025-05-01,1,205.8696,207.5,206.3,-0.2086,0.5817,-0.7903,False
B11-M-026,HCPI,EM6,2025-05-01,2025-06-01,2,205.8245,208.7,208.1,-1.0934,0.2883,-1.3818,False
B11-M-026,HCPI,EM6,2025-05-01,2025-07-01,3,206.2496,208.3,206.9,-0.3144,0.6767,-0.991,False
B11-M-026,HCPI,EM6,2025-05-01,2025-08-01,4,205.6365,207.2,204.1,0.7528,1.5189,-0.7661,False
B11-M-026,HCPI,EM6,2025-05-01,2025-09-01,5,205.5457,207.4,203.1,1.2042,2.1172,-0.913,False
B11-M-026,HCPI,EM6,2025-05-01,2025-10-01,6,206.3959,207.5,202.1,2.1256,2.6719,-0.5463,False
B11-M-026,HCPI,EM6,2025-05-01,2025-11-01,7,206.0441,207.2,202.4,1.8004,2.3715,-0.5711,False
B11-M-026,HCPI,EM6,2025-05-01,2025-12-01,8,206.5397,210.5,204.6,0.948,2.8837,-1.9356,False
B11-M-026,HCPI,EM6,2025-05-01,2026-01-01,9,206.938,211.4,206.4,0.2606,2.4225,-2.1618,False
B11-M-026,HCPI,EM6,2025-05-01,2026-02-01,10,206.5878,209.4,206.2,0.1881,1.5519,-1.3638,False
B11-M-026,HCPI,EM6,2025-05-01,2026-03-01,11,206.4805,210.9,206.0,0.2333,2.3786,-2.1454,False
B11-M-026,HCPI,EM6,2025-05-01,2026-04-01,12,206.1562,216.3,206.5,-0.1665,4.7458,-4.9123,False
B11-M-027,HCPI,EM6,2025-06-01,2025-06-01,1,205.7626,208.7,208.1,-1.1232,0.2883,-1.4115,False
B11-M-027,HCPI,EM6,2025-06-01,2025-07-01,2,206.2163,208.3,206.9,-0.3304,0.6767,-1.0071,False
B11-M-027,HCPI,EM6,2025-06-01,2025-08-01,3,206.7233,207.2,204.1,1.2853,1.5189,-0.2335,True
B11-M-027,HCPI,EM6,2025-06-01,2025-09-01,4,207.0372,207.4,203.1,1.9386,2.1172,-0.1786,True
B11-M-027,HCPI,EM6,2025-06-01,2025-10-01,5,207.4436,207.5,202.1,2.644,2.6719,-0.0279,True
B11-M-027,HCPI,EM6,2025-06-01,2025-11-01,6,207.9364,207.2,202.4,2.7354,2.3715,0.3639,True
B11-M-027,HCPI,EM6,2025-06-01,2025-12-01,7,208.5237,210.5,204.6,1.9177,2.8837,-0.9659,False
B11-M-027,HCPI,EM6,2025-06-01,2026-01-01,8,209.2254,211.4,206.4,1.3689,2.4225,-1.0536,False
B11-M-027,HCPI,EM6,2025-06-01,2026-02-01,9,209.8786,209.4,206.2,1.784,1.5519,0.2321,True
B11-M-027,HCPI,EM6,2025-06-01,2026-03-01,10,209.991,210.9,206.0,1.9374,2.3786,-0.4412,True
B11-M-027,HCPI,EM6,2025-06-01,2026-04-01,11,210.6962,216.3,206.5,2.032,4.7458,-2.7137,False
B11-M-027,HCPI,EM6,2025-06-01,2026-05-01,12,211.0326,218.8,207.5,1.7025,5.4458,-3.7433,False
B11-M-028,HCPI,EM6,2025-07-01,2025-07-01,1,204.745,208.3,206.9,-1.0416,0.6767,-1.7182,False
B11-M-028,HCPI,EM6,2025-07-01,2025-08-01,2,204.4247,207.2,204.1,0.1591,1.5189,-1.3598,False
B11-M-028,HCPI,EM6,2025-07-01,2025-09-01,3,204.0529,207.4,203.1,0.4692,2.1172,-1.648,False
B11-M-028,HCPI,EM6,2025-07-01,2025-10-01,4,203.9193,207.5,202.1,0.9002,2.6719,-1.7718,False
B11-M-028,HCPI,EM6,2025-07-01,2025-11-01,5,204.3271,207.2,202.4,0.9521,2.3715,-1.4194,False
B11-M-028,HCPI,EM6,2025-07-01,2025-12-01,6,205.9894,210.5,204.6,0.6791,2.8837,-2.2046,False
B11-M-028,HCPI,EM6,2025-07-01,2026-01-01,7,206.8708,211.4,206.4,0.2281,2.4225,-2.1944,False
B11-M-028,HCPI,EM6,2025-07-01,2026-02-01,8,206.9675,209.4,206.2,0.3722,1.5519,-1.1797,False
B11-M-028,HCPI,EM6,2025-07-01,2026-03-01,9,205.9844,210.9,206.0,-0.0076,2.3786,-2.3862,False
B11-M-028,HCPI,EM6,2025-07-01,2026-04-01,10,206.2336,216.3,206.5,-0.129,4.7458,-4.8748,False
B11-M-028,HCPI,EM6,2025-07-01,2026-05-01,11,206.7429,218.8,207.5,-0.3649,5.4458,-5.8106,False
B11-M-028,HCPI,EM6,2025-07-01,2026-06-01,12,207.5866,222.3,208.7,-0.5335,6.5165,-7.05,False
B11-M-029,HCPI,EM6,2025-08-01,2025-08-01,1,213.5219,207.2,204.1,4.6163,1.5189,3.0975,False
B11-M-029,HCPI,EM6,2025-08-01,2025-09-01,2,213.6903,207.4,203.1,5.2143,2.1172,3.0971,False
B11-M-029,HCPI,EM6,2025-08-01,2025-10-01,3,214.3694,207.5,202.1,6.071,2.6719,3.399,False
B11-M-029,HCPI,EM6,2025-08-01,2025-11-01,4,215.1221,207.2,202.4,6.2856,2.3715,3.9141,False
B11-M-029,HCPI,EM6,2025-08-01,2025-12-01,5,216.0839,210.5,204.6,5.6129,2.8837,2.7292,False
B11-M-029,HCPI,EM6,2025-08-01,2026-01-01,6,218.0953,211.4,206.4,5.6663,2.4225,3.2438,False
B11-M-029,HCPI,EM6,2025-08-01,2026-02-01,7,218.1511,209.4,206.2,5.7959,1.5519,4.244,False
B11-M-029,HCPI,EM6,2025-08-01,2026-03-01,8,218.5207,210.9,206.0,6.078,2.3786,3.6994,False
B11-M-029,HCPI,EM6,2025-08-01,2026-04-01,9,218.7143,216.3,206.5,5.9149,4.7458,1.1692,False
B11-M-029,HCPI,EM6,2025-08-01,2026-05-01,10,219.0055,218.8,207.5,5.5448,5.4458,0.099,True
B11-M-029,HCPI,EM6,2025-08-01,2026-06-01,11,219.8483,222.3,208.7,5.3418,6.5165,-1.1747,False
B11-M-029,HCPI,EM6,2025-08-01,2026-07-01,12,220.165,223.4,208.3,5.6961,7.2492,-1.553,False
B11-M-030,HCPI,EM6,2025-09-01,2025-09-01,1,206.9447,207.4,203.1,1.893,2.1172,-0.2242,True
B11-M-030,HCPI,EM6,2025-09-01,2025-10-01,2,206.6968,207.5,202.1,2.2745,2.6719,-0.3974,True
B11-M-030,HCPI,EM6,2025-09-01,2025-11-01,3,207.2424,207.2,202.4,2.3925,2.3715,0.021,True
B11-M-030,HCPI,EM6,2025-09-01,2025-12-01,4,207.6853,210.5,204.6,1.508,2.8837,-1.3757,False
B11-M-030,HCPI,EM6,2025-09-01,2026-01-01,5,208.4793,211.4,206.4,1.0074,2.4225,-1.415,False
B11-M-030,HCPI,EM6,2025-09-01,2026-02-01,6,208.6205,209.4,206.2,1.1738,1.5519,-0.378,True
B11-M-030,HCPI,EM6,2025-09-01,2026-03-01,7,207.946,210.9,206.0,0.9447,2.3786,-1.434,False
B11-M-030,HCPI,EM6,2025-09-01,2026-04-01,8,208.889,216.3,206.5,1.1569,4.7458,-3.5889,False
B11-M-030,HCPI,EM6,2025-09-01,2026-05-01,9,210.0239,218.8,207.5,1.2163,5.4458,-4.2294,False
B11-M-030,HCPI,EM6,2025-09-01,2026-06-01,10,211.4261,222.3,208.7,1.3062,6.5165,-5.2103,False
B11-M-030,HCPI,EM6,2025-09-01,2026-07-01,11,211.5207,223.4,208.3,1.5462,7.2492,-5.703,False
B11-M-030,HCPI,EM6,2025-09-01,2026-08-01,12,210.7941,223.9,207.2,1.7346,8.0598,-6.3252,False
B11-M-031,HCPI,EM7,2025-04-01,2025-04-01,1,204.098,206.5,208.2,-1.9702,-0.8165,-1.1537,False
B11-M-031,HCPI,EM7,2025-04-01,2025-05-01,2,204.8726,207.5,206.3,-0.6919,0.5817,-1.2736,False
B11-M-031,HCPI,EM7,2025-04-01,2025-06-01,3,205.1763,208.7,208.1,-1.4049,0.2883,-1.6933,False
B11-M-031,HCPI,EM7,2025-04-01,2025-07-01,4,204.8844,208.3,206.9,-0.9742,0.6767,-1.6508,False
B11-M-031,HCPI,EM7,2025-04-01,2025-08-01,5,205.166,207.2,204.1,0.5223,1.5189,-0.9966,False
B11-M-031,HCPI,EM7,2025-04-01,2025-09-01,6,205.1129,207.4,203.1,0.9911,2.1172,-1.1261,False
B11-M-031,HCPI,EM7,2025-04-01,2025-10-01,7,205.0982,207.5,202.1,1.4835,2.6719,-1.1884,False
B11-M-031,HCPI,EM7,2025-04-01,2025-11-01,8,205.1311,207.2,202.4,1.3493,2.3715,-1.0222,False
B11-M-031,HCPI,EM7,2025-04-01,2025-12-01,9,205.1139,210.5,204.6,0.2512,2.8837,-2.6325,False
B11-M-031,HCPI,EM7,2025-04-01,2026-01-01,10,204.491,211.4,206.4,-0.9249,2.4225,-3.3474,False
B11-M-031,HCPI,EM7,2025-04-01,2026-02-01,11,204.124,209.4,206.2,-1.0068,1.5519,-2.5587,False
B11-M-031,HCPI,EM7,2025-04-01,2026-03-01,12,204.1878,210.9,206.0,-0.8797,2.3786,-3.2584,False
B11-M-032,HCPI,EM7,2025-05-01,2025-05-01,1,205.0396,207.5,206.3,-0.611,0.5817,-1.1926,False
B11-M-032,HCPI,EM7,2025-05-01,2025-06-01,2,205.4192,208.7,208.1,-1.2882,0.2883,-1.5765,False
B11-M-032,HCPI,EM7,2025-05-01,2025-07-01,3,205.5337,208.3,206.9,-0.6604,0.6767,-1.337,False
B11-M-032,HCPI,EM7,2025-05-01,2025-08-01,4,205.1903,207.2,204.1,0.5342,1.5189,-0.9847,False
B11-M-032,HCPI,EM7,2025-05-01,2025-09-01,5,205.6332,207.4,203.1,1.2473,2.1172,-0.8699,False
B11-M-032,HCPI,EM7,2025-05-01,2025-10-01,6,205.8269,207.5,202.1,1.8441,2.6719,-0.8279,False
B11-M-032,HCPI,EM7,2025-05-01,2025-11-01,7,206.6522,207.2,202.4,2.1009,2.3715,-0.2707,True
B11-M-032,HCPI,EM7,2025-05-01,2025-12-01,8,207.3195,210.5,204.6,1.3292,2.8837,-1.5545,False
B11-M-032,HCPI,EM7,2025-05-01,2026-01-01,9,207.8921,211.4,206.4,0.7229,2.4225,-1.6996,False
B11-M-032,HCPI,EM7,2025-05-01,2026-02-01,10,208.3361,209.4,206.2,1.0359,1.5519,-0.516,False
B11-M-032,HCPI,EM7,2025-05-01,2026-03-01,11,208.3002,210.9,206.0,1.1166,2.3786,-1.262,False
B11-M-032,HCPI,EM7,2025-05-01,2026-04-01,12,208.5087,216.3,206.5,0.9727,4.7458,-3.773,False
B11-M-033,HCPI,EM7,2025-06-01,2025-06-01,1,208.4644,208.7,208.1,0.1751,0.2883,-0.1132,True
B11-M-033,HCPI,EM7,2025-06-01,2025-07-01,2,208.6279,208.3,206.9,0.8351,0.6767,0.1585,True
B11-M-033,HCPI,EM7,2025-06-01,2025-08-01,3,208.5608,207.2,204.1,2.1856,1.5189,0.6667,False
B11-M-033,HCPI,EM7,2025-06-01,2025-09-01,4,208.2141,207.4,203.1,2.518,2.1172,0.4008,True
B11-M-033,HCPI,EM7,2025-06-01,2025-10-01,5,208.462,207.5,202.1,3.148,2.6719,0.476,True
B11-M-033,HCPI,EM7,2025-06-01,2025-11-01,6,208.7388,207.2,202.4,3.1318,2.3715,0.7603,False
B11-M-033,HCPI,EM7,2025-06-01,2025-12-01,7,209.5953,210.5,204.6,2.4415,2.8837,-0.4422,True
B11-M-033,HCPI,EM7,2025-06-01,2026-01-01,8,210.0843,211.4,206.4,1.785,2.4225,-0.6374,False
B11-M-033,HCPI,EM7,2025-06-01,2026-02-01,9,210.4274,209.4,206.2,2.0502,1.5519,0.4983,True
B11-M-033,HCPI,EM7,2025-06-01,2026-03-01,10,210.6738,210.9,206.0,2.2688,2.3786,-0.1098,True
B11-M-033,HCPI,EM7,2025-06-01,2026-04-01,11,210.7424,216.3,206.5,2.0544,4.7458,-2.6913,False
B11-M-033,HCPI,EM7,2025-06-01,2026-05-01,12,210.9824,218.8,207.5,1.6783,5.4458,-3.7675,False
B11-M-034,HCPI,EM7,2025-07-01,2025-07-01,1,205.3785,208.3,206.9,-0.7354,0.6767,-1.412,False
B11-M-034,HCPI,EM7,2025-07-01,2025-08-01,2,205.26,207.2,204.1,0.5683,1.5189,-0.9505,False
B11-M-034,HCPI,EM7,2025-07-01,2025-09-01,3,205.1289,207.4,203.1,0.999,2.1172,-1.1182,False
B11-M-034,HCPI,EM7,2025-07-01,2025-10-01,4,205.0849,207.5,202.1,1.477,2.6719,-1.195,False
B11-M-034,HCPI,EM7,2025-07-01,2025-11-01,5,205.5402,207.2,202.4,1.5515,2.3715,-0.8201,False
B11-M-034,HCPI,EM7,2025-07-01,2025-12-01,6,206.4069,210.5,204.6,0.8831,2.8837,-2.0005,False
B11-M-034,HCPI,EM7,2025-07-01,2026-01-01,7,207.2887,211.4,206.4,0.4306,2.4225,-1.9919,False
B11-M-034,HCPI,EM7,2025-07-01,2026-02-01,8,207.4225,209.4,206.2,0.5929,1.5519,-0.959,False
B11-M-034,HCPI,EM7,2025-07-01,2026-03-01,9,206.7919,210.9,206.0,0.3844,2.3786,-1.9942,False
B11-M-034,HCPI,EM7,2025-07-01,2026-04-01,10,206.2625,216.3,206.5,-0.115,4.7458,-4.8608,False
B11-M-034,HCPI,EM7,2025-07-01,2026-05-01,11,206.9801,218.8,207.5,-0.2505,5.4458,-5.6963,False
B11-M-034,HCPI,EM7,2025-07-01,2026-06-01,12,208.0767,222.3,208.7,-0.2987,6.5165,-6.8152,False
B11-M-035,HCPI,EM7,2025-08-01,2025-08-01,1,213.9074,207.2,204.1,4.8052,1.5189,3.2863,False
B11-M-035,HCPI,EM7,2025-08-01,2025-09-01,2,214.0583,207.4,203.1,5.3955,2.1172,3.2783,False
B11-M-035,HCPI,EM7,2025-08-01,2025-10-01,3,214.9082,207.5,202.1,6.3375,2.6719,3.6656,False
B11-M-035,HCPI,EM7,2025-08-01,2025-11-01,4,215.7397,207.2,202.4,6.5908,2.3715,4.2192,False
B11-M-035,HCPI,EM7,2025-08-01,2025-12-01,5,216.8706,210.5,204.6,5.9974,2.8837,3.1137,False
B11-M-035,HCPI,EM7,2025-08-01,2026-01-01,6,218.6894,211.4,206.4,5.9542,2.4225,3.5317,False
B11-M-035,HCPI,EM7,2025-08-01,2026-02-01,7,218.7648,209.4,206.2,6.0935,1.5519,4.5416,False
B11-M-035,HCPI,EM7,2025-08-01,2026-03-01,8,219.0676,210.9,206.0,6.3435,2.3786,3.9649,False
B11-M-035,HCPI,EM7,2025-08-01,2026-04-01,9,219.6666,216.3,206.5,6.3761,4.7458,1.6303,False
B11-M-035,HCPI,EM7,2025-08-01,2026-05-01,10,219.5371,218.8,207.5,5.801,5.4458,0.3552,True
B11-M-035,HCPI,EM7,2025-08-01,2026-06-01,11,220.7517,222.3,208.7,5.7747,6.5165,-0.7419,False
B11-M-035,HCPI,EM7,2025-08-01,2026-07-01,12,221.2205,223.4,208.3,6.2028,7.2492,-1.0463,False
B11-M-036,HCPI,EM7,2025-09-01,2025-09-01,1,209.6234,207.4,203.1,3.2119,2.1172,1.0947,False
B11-M-036,HCPI,EM7,2025-09-01,2025-10-01,2,209.5467,207.5,202.1,3.6847,2.6719,1.0127,False
B11-M-036,HCPI,EM7,2025-09-01,2025-11-01,3,210.9362,207.2,202.4,4.2175,2.3715,1.8459,False
B11-M-036,HCPI,EM7,2025-09-01,2025-12-01,4,212.4611,210.5,204.6,3.8422,2.8837,0.9585,False
B11-M-036,HCPI,EM7,2025-09-01,2026-01-01,5,213.73,211.4,206.4,3.5514,2.4225,1.1289,False
B11-M-036,HCPI,EM7,2025-09-01,2026-02-01,6,213.8221,209.4,206.2,3.6965,1.5519,2.1446,False
B11-M-036,HCPI,EM7,2025-09-01,2026-03-01,7,213.7372,210.9,206.0,3.7559,2.3786,1.3773,False
B11-M-036,HCPI,EM7,2025-09-01,2026-04-01,8,214.9129,216.3,206.5,4.0741,4.7458,-0.6717,False
B11-M-036,HCPI,EM7,2025-09-01,2026-05-01,9,216.1084,218.8,207.5,4.1486,5.4458,-1.2972,False
B11-M-036,HCPI,EM7,2025-09-01,2026-06-01,10,217.525,222.3,208.7,4.2285,6.5165,-2.288,False
B11-M-036,HCPI,EM7,2025-09-01,2026-07-01,11,218.0597,223.4,208.3,4.6854,7.2492,-2.5637,False
B11-M-036,HCPI,EM7,2025-09-01,2026-08-01,12,217.7641,223.9,207.2,5.0985,8.0598,-2.9614,False
B11-M-037,HCPI,EM8,2025-04-01,2025-04-01,1,203.0198,206.5,208.2,-2.4881,-0.8165,-1.6716,False
B11-M-037,HCPI,EM8,2025-04-01,2025-05-01,2,203.1037,207.5,206.3,-1.5493,0.5817,-2.131,False
B11-M-037,HCPI,EM8,2025-04-01,2025-06-01,3,203.046,208.7,208.1,-2.4287,0.2883,-2.717,False
B11-M-037,HCPI,EM8,2025-04-01,2025-07-01,4,202.4878,208.3,206.9,-2.1325,0.6767,-2.8092,False
B11-M-037,HCPI,EM8,2025-04-01,2025-08-01,5,202.8237,207.2,204.1,-0.6254,1.5189,-2.1442,False
B11-M-037,HCPI,EM8,2025-04-01,2025-09-01,6,202.8939,207.4,203.1,-0.1015,2.1172,-2.2187,False
B11-M-037,HCPI,EM8,2025-04-01,2025-10-01,7,203.1199,207.5,202.1,0.5046,2.6719,-2.1673,False
B11-M-037,HCPI,EM8,2025-04-01,2025-11-01,8,203.3969,207.2,202.4,0.4925,2.3715,-1.879,False
B11-M-037,HCPI,EM8,2025-04-01,2025-12-01,9,203.7053,210.5,204.6,-0.4373,2.8837,-3.321,False
B11-M-037,HCPI,EM8,2025-04-01,2026-01-01,10,202.9294,211.4,206.4,-1.6815,2.4225,-4.104,False
B11-M-037,HCPI,EM8,2025-04-01,2026-02-01,11,201.7175,209.4,206.2,-2.1739,1.5519,-3.7257,False
B11-M-037,HCPI,EM8,2025-04-01,2026-03-01,12,201.4026,210.9,206.0,-2.2317,2.3786,-4.6104,False
