var,em,origin,h,band,hit,d_act,d_fc,flat_act,flat_fc
HCPI,EM13,2024-05-01,11,band1pp,True,1.9647,2.3291,False,False
HCPI,EM13,2024-05-01,12,band1pp,False,1.0882,0.9295,False,True
HCPI,EM13,2024-05-01,1,noband,False,-1.1378,1.3596,False,False
HCPI,EM13,2024-05-01,2,noband,True,0.7855,0.0346,False,False
HCPI,EM13,2024-05-01,3,noband,True,0.1154,0.7839,False,False
HCPI,EM13,2024-05-01,4,noband,False,-1.3868,0.0223,False,False
HCPI,EM13,2024-05-01,5,noband,True,-1.2862,-1.046,False,False
HCPI,EM13,2024-05-01,6,noband,True,-0.5402,-0.049,False,False
HCPI,EM13,2024-05-01,7,noband,True,-1.0108,-0.8263,False,False
HCPI,EM13,2024-05-01,8,noband,True,-0.2639,-1.0207,False,False
HCPI,EM13,2024-05-01,9,noband,True,-1.9885,-2.7221,False,False
HCPI,EM13,2024-05-01,10,noband,True,0.1305,0.1615,False,False
HCPI,EM13,2024-05-01,11,noband,True,1.9647,2.3291,False,False
HCPI,EM13,2024-05-01,12,noband,True,1.0882,0.9295,False,False
HCPI,EM13,2024-06-01,1,band1pp,False,0.7855,1.0599,True,False
HCPI,EM13,2024-06-01,2,band1pp,True,0.1154,0.7029,True,True
HCPI,EM13,2024-06-01,3,band1pp,False,-1.3868,-0.0931,False,True
HCPI,EM13,2024-06-01,4,band1pp,False,-1.2862,-0.7033,False,True
HCPI,EM13,2024-06-01,5,band1pp,True,-0.5402,-0.0892,True,True
HCPI,EM13,2024-06-01,6,band1pp,False,-1.0108,-0.9382,False,True
HCPI,EM13,2024-06-01,7,band1pp,True,-0.2639,-0.9636,True,True
HCPI,EM13,2024-06-01,8,band1pp,True,-1.9885,-2.5061,False,False
HCPI,EM13,2024-06-01,9,band1pp,True,0.1305,0.0952,True,True
HCPI,EM13,2024-06-01,10,band1pp,True,1.9647,1.8899,False,False
HCPI,EM13,2024-06-01,11,band1pp,True,1.0882,1.2242,False,False
HCPI,EM13,2024-06-01,12,band1pp,True,1.3982,1.4191,False,False
HCPI,EM13,2024-06-01,1,noband,True,0.7855,1.0599,False,False
HCPI,EM13,2024-06-01,2,noband,True,0.1154,0.7029,False,False
HCPI,EM13,2024-06-01,3,noband,True,-1.3868,-0.0931,False,False
HCPI,EM13,2024-06-01,4,noband,True,-1.2862,-0.7033,False,False
HCPI,EM13,2024-06-01,5,noband,True,-0.5402,-0.0892,False,False
HCPI,EM13,2024-06-01,6,noband,True,-1.0108,-0.9382,False,False
HCPI,EM13,2024-06-01,7,noband,True,-0.2639,-0.9636,False,False
HCPI,EM13,2024-06-01,8,noband,True,-1.9885,-2.5061,False,False
HCPI,EM13,2024-06-01,9,noband,True,0.1305,0.0952,False,False
HCPI,EM13,2024-06-01,10,noband,True,1.9647,1.8899,False,False
HCPI,EM13,2024-06-01,11,noband,True,1.0882,1.2242,False,False
HCPI,EM13,2024-06-01,12,noband,True,1.3982,1.4191,False,False
HCPI,EM13,2024-07-01,1,band1pp,False,0.1154,1.1098,True,False
HCPI,EM13,2024-07-01,2,band1pp,False,-1.3868,0.0516,False,True
HCPI,EM13,2024-07-01,3,band1pp,False,-1.2862,-0.6931,False,True
HCPI,EM13,2024-07-01,4,band1pp,True,-0.5402,0.0898,True,True
HCPI,EM13,2024-07-01,5,band1pp,True,-1.0108,-1.1198,False,False
HCPI,EM13,2024-07-01,6,band1pp,False,-0.2639,-1.2543,True,False
HCPI,EM13,2024-07-01,7,band1pp,True,-1.9885,-2.6964,False,False
HCPI,EM13,2024-07-01,8,band1pp,True,0.1305,0.3815,True,True
HCPI,EM13,2024-07-01,9,band1pp,True,1.9647,2.2107,False,False
HCPI,EM13,2024-07-01,10,band1pp,True,1.0882,1.005,False,False
HCPI,EM13,2024-07-01,11,band1pp,True,1.3982,1.1478,False,False
HCPI,EM13,2024-07-01,12,band1pp,True,-0.2934,-0.7192,True,True
HCPI,EM13,2024-07-01,1,noband,True,0.1154,1.1098,False,False
HCPI,EM13,2024-07-01,2,noband,False,-1.3868,0.0516,False,False
HCPI,EM13,2024-07-01,3,noband,True,-1.2862,-0.6931,False,False
HCPI,EM13,2024-07-01,4,noband,False,-0.5402,0.0898,False,False
HCPI,EM13,2024-07-01,5,noband,True,-1.0108,-1.1198,False,False
HCPI,EM13,2024-07-01,6,noband,True,-0.2639,-1.2543,False,False
HCPI,EM13,2024-07-01,7,noband,True,-1.9885,-2.6964,False,False
HCPI,EM13,2024-07-01,8,noband,True,0.1305,0.3815,False,False
HCPI,EM13,2024-07-01,9,noband,True,1.9647,2.2107,False,False
HCPI,EM13,2024-07-01,10,noband,True,1.0882,1.005,False,False
HCPI,EM13,2024-07-01,11,noband,True,1.3982,1.1478,False,False
HCPI,EM13,2024-07-01,12,noband,True,-0.2934,-0.7192,False,False
HCPI,EM13,2024-08-01,1,band1pp,False,-1.3868,0.201,False,True
HCPI,EM13,2024-08-01,2,band1pp,False,-1.2862,-0.6109,False,True
HCPI,EM13,2024-08-01,3,band1pp,True,-0.5402,0.1783,True,True
HCPI,EM13,2024-08-01,4,band1pp,False,-1.0108,-0.874,False,True
HCPI,EM13,2024-08-01,5,band1pp,False,-0.2639,-1.0824,True,False
HCPI,EM13,2024-08-01,6,band1pp,True,-1.9885,-2.5906,False,False
HCPI,EM13,2024-08-01,7,band1pp,True,0.1305,0.3238,True,True
HCPI,EM13,2024-08-01,8,band1pp,True,1.9647,2.2468,False,False
HCPI,EM13,2024-08-01,9,band1pp,True,1.0882,1.1759,False,False
HCPI,EM13,2024-08-01,10,band1pp,True,1.3982,1.3206,False,False
HCPI,EM13,2024-08-01,11,band1pp,True,-0.2934,-0.4476,True,True
HCPI,EM13,2024-08-01,12,band1pp,True,0.3883,0.7943,True,True
HCPI,EM13,2024-08-01,1,noband,False,-1.3868,0.201,False,False
HCPI,EM13,2024-08-01,2,noband,True,-1.2862,-0.6109,False,False
HCPI,EM13,2024-08-01,3,noband,False,-0.5402,0.1783,False,False
HCPI,EM13,2024-08-01,4,noband,True,-1.0108,-0.874,False,False
HCPI,EM13,2024-08-01,5,noband,True,-0.2639,-1.0824,False,False
HCPI,EM13,2024-08-01,6,noband,True,-1.9885,-2.5906,False,False
HCPI,EM13,2024-08-01,7,noband,True,0.1305,0.3238,False,False
HCPI,EM13,2024-08-01,8,noband,True,1.9647,2.2468,False,False
HCPI,EM13,2024-08-01,9,noband,True,1.0882,1.1759,False,False
HCPI,EM13,2024-08-01,10,noband,True,1.3982,1.3206,False,False
HCPI,EM13,2024-08-01,11,noband,True,-0.2934,-0.4476,False,False
HCPI,EM13,2024-08-01,12,noband,True,0.3883,0.7943,False,False
HCPI,EM13,2024-09-01,1,band1pp,False,-1.2862,-0.6704,False,True
HCPI,EM13,2024-09-01,2,band1pp,True,-0.5402,0.1509,True,True
HCPI,EM13,2024-09-01,3,band1pp,False,-1.0108,-0.7451,False,True
HCPI,EM13,2024-09-01,4,band1pp,True,-0.2639,-0.9808,True,True
HCPI,EM13,2024-09-01,5,band1pp,True,-1.9885,-2.4585,False,False
HCPI,EM13,2024-09-01,6,band1pp,True,0.1305,0.0222,True,True
HCPI,EM13,2024-09-01,7,band1pp,True,1.9647,1.7923,False,False
HCPI,EM13,2024-09-01,8,band1pp,True,1.0882,1.2478,False,False
HCPI,EM13,2024-09-01,9,band1pp,True,1.3982,1.5466,False,False
HCPI,EM13,2024-09-01,10,band1pp,True,-0.2934,-0.117,True,True
HCPI,EM13,2024-09-01,11,band1pp,True,0.3883,0.6709,True,True
HCPI,EM13,2024-09-01,12,band1pp,False,0.8422,1.3245,True,False
HCPI,EM13,2024-09-01,1,noband,True,-1.2862,-0.6704,False,False
HCPI,EM13,2024-09-01,2,noband,False,-0.5402,0.1509,False,False
HCPI,EM13,2024-09-01,3,noband,True,-1.0108,-0.7451,False,False
HCPI,EM13,2024-09-01,4,noband,True,-0.2639,-0.9808,False,False
HCPI,EM13,2024-09-01,5,noband,True,-1.9885,-2.4585,False,False
HCPI,EM13,2024-09-01,6,noband,True,0.1305,0.0222,False,False
HCPI,EM13,2024-09-01,7,noband,True,1.9647,1.7923,False,False
HCPI,EM13,2024-09-01,8,noband,True,1.0882,1.2478,False,False
HCPI,EM13,2024-09-01,9,noband,True,1.3982,1.5466,False,False
HCPI,EM13,2024-09-01,10,noband,True,-0.2934,-0.117,False,False
HCPI,EM13,2024-09-01,11,noband,True,0.3883,0.6709,False,False
HCPI,EM13,2024-09-01,12,noband,True,0.8422,1.3245,False,False
HCPI,EM13,2024-10-01,1,band1pp,False,-0.5402,2.8229,True,False
HCPI,EM13,2024-10-01,2,band1pp,True,-1.0108,-1.0436,False,False
HCPI,EM13,2024-10-01,3,band1pp,False,-0.2639,-1.2829,True,False
HCPI,EM13,2024-10-01,4,band1pp,True,-1.9885,-2.5102,False,False
HCPI,EM13,2024-10-01,5,band1pp,True,0.1305,0.0662,True,True
HCPI,EM13,2024-10-01,6,band1pp,True,1.9647,1.9199,False,False
HCPI,EM13,2024-10-01,7,band1pp,False,1.0882,0.9296,False,True
HCPI,EM13,2024-10-01,8,band1pp,True,1.3982,1.1319,False,False
HCPI,EM13,2024-10-01,9,band1pp,True,-0.2934,-0.614,True,True
HCPI,EM13,2024-10-01,10,band1pp,True,0.3883,0.5233,True,True
HCPI,EM13,2024-10-01,11,band1pp,False,0.8422,1.2676,True,False
HCPI,EM13,2024-10-01,12,band1pp,True,0.5983,0.4755,True,True
HCPI,EM13,2024-10-01,1,noband,False,-0.5402,2.8229,False,False
HCPI,EM13,2024-10-01,2,noband,True,-1.0108,-1.0436,False,False
HCPI,EM13,2024-10-01,3,noband,True,-0.2639,-1.2829,False,False
HCPI,EM13,2024-10-01,4,noband,True,-1.9885,-2.5102,False,False
HCPI,EM13,2024-10-01,5,noband,True,0.1305,0.0662,False,False
HCPI,EM13,2024-10-01,6,noband,True,1.9647,1.9199,False,False
HCPI,EM13,2024-10-01,7,noband,True,1.0882,0.9296,False,False
HCPI,EM13,2024-10-01,8,noband,True,1.3982,1.1319,False,False
HCPI,EM13,2024-10-01,9,noband,True,-0.2934,-0.614,False,False
HCPI,EM13,2024-10-01,10,noband,True,0.3883,0.5233,False,False
HCPI,EM13,2024-10-01,11,noband,True,0.8422,1.2676,False,False
HCPI,EM13,2024-10-01,12,noband,True,0.5983,0.4755,False,False
HCPI,EM13,2024-11-01,1,band1pp,False,-1.0108,2.2554,False,False
HCPI,EM13,2024-11-01,2,band1pp,False,-0.2639,-1.3465,True,False
HCPI,EM13,2024-11-01,3,band1pp,True,-1.9885,-2.5624,False,False
HCPI,EM13,2024-11-01,4,band1pp,True,0.1305,0.1468,True,True
HCPI,EM13,2024-11-01,5,band1pp,True,1.9647,2.027,False,False
HCPI,EM13,2024-11-01,6,band1pp,False,1.0882,0.786,False,True
HCPI,EM13,2024-11-01,7,band1pp,False,1.3982,0.9957,False,True
HCPI,EM13,2024-11-01,8,band1pp,True,-0.2934,-0.8399,True,True
HCPI,EM13,2024-11-01,9,band1pp,True,0.3883,0.5683,True,True
HCPI,EM13,2024-11-01,10,band1pp,False,0.8422,1.27,True,False
HCPI,EM13,2024-11-01,11,band1pp,True,0.5983,0.436,True,True
HCPI,EM13,2024-11-01,12,band1pp,True,0.5548,0.4803,True,True
HCPI,EM13,2024-11-01,1,noband,False,-1.0108,2.2554,False,False
HCPI,EM13,2024-11-01,2,noband,True,-0.2639,-1.3465,False,False
HCPI,EM13,2024-11-01,3,noband,True,-1.9885,-2.5624,False,False
HCPI,EM13,2024-11-01,4,noband,True,0.1305,0.1468,False,False
HCPI,EM13,2024-11-01,5,noband,True,1.9647,2.027,False,False
HCPI,EM13,2024-11-01,6,noband,True,1.0882,0.786,False,False
HCPI,EM13,2024-11-01,7,noband,True,1.3982,0.9957,False,False
HCPI,EM13,2024-11-01,8,noband,True,-0.2934,-0.8399,False,False
HCPI,EM13,2024-11-01,9,noband,True,0.3883,0.5683,False,False
HCPI,EM13,2024-11-01,10,noband,True,0.8422,1.27,False,False
HCPI,EM13,2024-11-01,11,noband,True,0.5983,0.436,False,False
HCPI,EM13,2024-11-01,12,noband,True,0.5548,0.4803,False,False
HCPI,EM13,2024-12-01,1,band1pp,True,-0.2639,0.9959,True,True
HCPI,EM13,2024-12-01,2,band1pp,True,-1.9885,-2.6532,False,False
HCPI,EM13,2024-12-01,3,band1pp,True,0.1305,0.1673,True,True
HCPI,EM13,2024-12-01,4,band1pp,True,1.9647,1.9567,False,False
HCPI,EM13,2024-12-01,5,band1pp,False,1.0882,0.8293,False,True
HCPI,EM13,2024-12-01,6,band1pp,False,1.3982,0.8336,False,True
HCPI,EM13,2024-12-01,7,band1pp,True,-0.2934,-0.7355,True,True
HCPI,EM13,2024-12-01,8,band1pp,True,0.3883,0.5792,True,True
HCPI,EM13,2024-12-01,9,band1pp,False,0.8422,1.4251,True,False
HCPI,EM13,2024-12-01,10,band1pp,True,0.5983,0.3574,True,True
HCPI,EM13,2024-12-01,11,band1pp,True,0.5548,0.439,True,True
HCPI,EM13,2024-12-01,12,band1pp,True,-0.3004,-0.1493,True,True
HCPI,EM13,2024-12-01,1,noband,False,-0.2639,0.9959,False,False
HCPI,EM13,2024-12-01,2,noband,True,-1.9885,-2.6532,False,False
HCPI,EM13,2024-12-01,3,noband,True,0.1305,0.1673,False,False
HCPI,EM13,2024-12-01,4,noband,True,1.9647,1.9567,False,False
HCPI,EM13,2024-12-01,5,noband,True,1.0882,0.8293,False,False
HCPI,EM13,2024-12-01,6,noband,True,1.3982,0.8336,False,False
HCPI,EM13,2024-12-01,7,noband,True,-0.2934,-0.7355,False,False
HCPI,EM13,2024-12-01,8,noband,True,0.3883,0.5792,False,False
HCPI,EM13,2024-12-01,9,noband,True,0.8422,1.4251,False,False
HCPI,EM13,2024-12-01,10,noband,True,0.5983,0.3574,False,False
HCPI,EM13,2024-12-01,11,noband,True,0.5548,0.439,False,False
HCPI,EM13,2024-12-01,12,noband,True,-0.3004,-0.1493,False,False
HCPI,EM13,2025-01-01,1,band1pp,True,-1.9885,-2.5118,False,False
HCPI,EM13,2025-01-01,2,band1pp,True,0.1305,0.1681,True,True
HCPI,EM13,2025-01-01,3,band1pp,True,1.9647,2.0283,False,False
HCPI,EM13,2025-01-01,4,band1pp,False,1.0882,0.8241,False,True
HCPI,EM13,2025-01-01,5,band1pp,False,1.3982,0.8726,False,True
HCPI,EM13,2025-01-01,6,band1pp,True,-0.2934,-0.8708,True,True
HCPI,EM13,2025-01-01,7,band1pp,True,0.3883,0.6216,True,True
HCPI,EM13,2025-01-01,8,band1pp,False,0.8422,1.4038,True,False
HCPI,EM13,2025-01-01,9,band1pp,True,0.5983,0.6252,True,True
HCPI,EM13,2025-01-01,10,band1pp,True,0.5548,0.4594,True,True
HCPI,EM13,2025-01-01,11,band1pp,True,-0.3004,-0.1157,True,True
HCPI,EM13,2025-01-01,12,band1pp,False,0.5121,-1.1085,True,False
HCPI,EM13,2025-01-01,1,noband,True,-1.9885,-2.5118,False,False
HCPI,EM13,2025-01-01,2,noband,True,0.1305,0.1681,False,False
HCPI,EM13,2025-01-01,3,noband,True,1.9647,2.0283,False,False
HCPI,EM13,2025-01-01,4,noband,True,1.0882,0.8241,False,False
HCPI,EM13,2025-01-01,5,noband,True,1.3982,0.8726,False,False
HCPI,EM13,2025-01-01,6,noband,True,-0.2934,-0.8708,False,False
HCPI,EM13,2025-01-01,7,noband,True,0.3883,0.6216,False,False
HCPI,EM13,2025-01-01,8,noband,True,0.8422,1.4038,False,False
HCPI,EM13,2025-01-01,9,noband,True,0.5983,0.6252,False,False
HCPI,EM13,2025-01-01,10,noband,True,0.5548,0.4594,False,False
HCPI,EM13,2025-01-01,11,noband,True,-0.3004,-0.1157,False,False
HCPI,EM13,2025-01-01,12,noband,False,0.5121,-1.1085,False,False
HCPI,EM13,2025-02-01,1,band1pp,True,0.1305,0.5598,True,True
HCPI,EM13,2025-02-01,2,band1pp,True,1.9647,2.0485,False,False
HCPI,EM13,2025-02-01,3,band1pp,False,1.0882,0.881,False,True
HCPI,EM13,2025-02-01,4,band1pp,False,1.3982,0.8564,False,True
HCPI,EM13,2025-02-01,5,band1pp,True,-0.2934,-0.8139,True,True
HCPI,EM13,2025-02-01,6,band1pp,True,0.3883,0.5882,True,True
HCPI,EM13,2025-02-01,7,band1pp,False,0.8422,1.3462,True,False
HCPI,EM13,2025-02-01,8,band1pp,True,0.5983,0.5586,True,True
HCPI,EM13,2025-02-01,9,band1pp,True,0.5548,0.5503,True,True
HCPI,EM13,2025-02-01,10,band1pp,True,-0.3004,-0.2201,True,True
HCPI,EM13,2025-02-01,11,band1pp,False,0.5121,-1.1308,True,False
HCPI,EM13,2025-02-01,12,band1pp,True,-0.4612,-0.8498,True,True
HCPI,EM13,2025-02-01,1,noband,True,0.1305,0.5598,False,False
HCPI,EM13,2025-02-01,2,noband,True,1.9647,2.0485,False,False
HCPI,EM13,2025-02-01,3,noband,True,1.0882,0.881,False,False
HCPI,EM13,2025-02-01,4,noband,True,1.3982,0.8564,False,False
HCPI,EM13,2025-02-01,5,noband,True,-0.2934,-0.8139,False,False
HCPI,EM13,2025-02-01,6,noband,True,0.3883,0.5882,False,False
HCPI,EM13,2025-02-01,7,noband,True,0.8422,1.3462,False,False
HCPI,EM13,2025-02-01,8,noband,True,0.5983,0.5586,False,False
HCPI,EM13,2025-02-01,9,noband,True,0.5548,0.5503,False,False
HCPI,EM13,2025-02-01,10,noband,True,-0.3004,-0.2201,False,False
HCPI,EM13,2025-02-01,11,noband,False,0.5121,-1.1308,False,False
HCPI,EM13,2025-02-01,12,noband,True,-0.4612,-0.8498,False,False
HCPI,EM13,2025-03-01,1,band1pp,False,1.9647,0.179,False,True
HCPI,EM13,2025-03-01,2,band1pp,True,1.0882,1.0488,False,False
HCPI,EM13,2025-03-01,3,band1pp,False,1.3982,0.8317,False,True
HCPI,EM13,2025-03-01,4,band1pp,True,-0.2934,-0.5671,True,True
HCPI,EM13,2025-03-01,5,band1pp,True,0.3883,0.7984,True,True
HCPI,EM13,2025-03-01,6,band1pp,False,0.8422,1.476,True,False
HCPI,EM13,2025-03-01,7,band1pp,True,0.5983,0.857,True,True
HCPI,EM13,2025-03-01,8,band1pp,True,0.5548,0.5763,True,True
HCPI,EM13,2025-03-01,9,band1pp,True,-0.3004,0.1594,True,True
HCPI,EM13,2025-03-01,10,band1pp,False,0.5121,-1.0224,True,False
HCPI,EM13,2025-03-01,11,band1pp,True,-0.4612,-0.5404,True,True
HCPI,EM13,2025-03-01,12,band1pp,True,-0.8706,0.55,True,True
HCPI,EM13,2025-03-01,1,noband,True,1.9647,0.179,False,False
HCPI,EM13,2025-03-01,2,noband,True,1.0882,1.0488,False,False
HCPI,EM13,2025-03-01,3,noband,True,1.3982,0.8317,False,False
HCPI,EM13,2025-03-01,4,noband,True,-0.2934,-0.5671,False,False
HCPI,EM13,2025-03-01,5,noband,True,0.3883,0.7984,False,False
HCPI,EM13,2025-03-01,6,noband,True,0.8422,1.476,False,False
HCPI,EM13,2025-03-01,7,noband,True,0.5983,0.857,False,False
HCPI,EM13,2025-03-01,8,noband,True,0.5548,0.5763,False,False
HCPI,EM13,2025-03-01,9,noband,False,-0.3004,0.1594,False,False
HCPI,EM13,2025-03-01,10,noband,False,0.5121,-1.0224,False,False
HCPI,EM13,2025-03-01,11,noband,True,-0.4612,-0.5404,False,False
HCPI,EM13,2025-03-01,12,noband,False,-0.8706,0.55,False,False
HCPI,EM13,2025-04-01,1,band1pp,False,1.0882,0.6626,False,True
HCPI,EM13,2025-04-01,2,band1pp,True,1.3982,1.236,False,False
HCPI,EM13,2025-04-01,3,band1pp,True,-0.2934,-0.7218,True,True
HCPI,EM13,2025-04-01,4,band1pp,True,0.3883,0.3837,True,True
HCPI,EM13,2025-04-01,5,band1pp,False,0.8422,1.5217,True,False
HCPI,EM13,2025-04-01,6,band1pp,True,0.5983,0.4713,True,True
HCPI,EM13,2025-04-01,7,band1pp,True,0.5548,0.4985,True,True
HCPI,EM13,2025-04-01,8,band1pp,True,-0.3004,-0.1545,True,True
HCPI,EM13,2025-04-01,9,band1pp,False,0.5121,-1.0067,True,False
HCPI,EM13,2025-04-01,10,band1pp,False,-0.4612,-1.1153,True,False
HCPI,EM13,2025-04-01,11,band1pp,True,-0.8706,-0.0739,True,True
HCPI,EM13,2025-04-01,12,band1pp,True,0.8267,0.1055,True,True
HCPI,EM13,2025-04-01,1,noband,True,1.0882,0.6626,False,False
HCPI,EM13,2025-04-01,2,noband,True,1.3982,1.236,False,False
HCPI,EM13,2025-04-01,3,noband,True,-0.2934,-0.7218,False,False
HCPI,EM13,2025-04-01,4,noband,True,0.3883,0.3837,False,False
HCPI,EM13,2025-04-01,5,noband,True,0.8422,1.5217,False,False
HCPI,EM13,2025-04-01,6,noband,True,0.5983,0.4713,False,False
HCPI,EM13,2025-04-01,7,noband,True,0.5548,0.4985,False,False
HCPI,EM13,2025-04-01,8,noband,True,-0.3004,-0.1545,False,False
HCPI,EM13,2025-04-01,9,noband,False,0.5121,-1.0067,False,False
HCPI,EM13,2025-04-01,10,noband,True,-0.4612,-1.1153,False,False
HCPI,EM13,2025-04-01,11,noband,True,-0.8706,-0.0739,False,False
HCPI,EM13,2025-04-01,12,noband,True,0.8267,0.1055,False,False
HCPI,EM13,2025-05-01,1,band1pp,False,1.3982,0.9002,False,True
HCPI,EM13,2025-05-01,2,band1pp,True,-0.2934,-0.835,True,True
HCPI,EM13,2025-05-01,3,band1pp,True,0.3883,0.6064,True,True
HCPI,EM13,2025-05-01,4,band1pp,False,0.8422,1.3074,True,False
HCPI,EM13,2025-05-01,5,band1pp,True,0.5983,0.6551,True,True
HCPI,EM13,2025-05-01,6,band1pp,True,0.5548,0.5826,True,True
HCPI,EM13,2025-05-01,7,band1pp,True,-0.3004,0.1003,True,True
HCPI,EM13,2025-05-01,8,band1pp,True,0.5121,-0.9307,True,True
HCPI,EM13,2025-05-01,9,band1pp,True,-0.4612,-0.6541,True,True
HCPI,EM13,2025-05-01,10,band1pp,True,-0.8706,0.3917,True,True
HCPI,EM13,2025-05-01,11,band1pp,True,0.8267,0.0829,True,True
HCPI,EM13,2025-05-01,12,band1pp,False,2.3671,-0.2455,False,True
HCPI,EM13,2025-05-01,1,noband,True,1.3982,0.9002,False,False
HCPI,EM13,2025-05-01,2,noband,True,-0.2934,-0.835,False,False
HCPI,EM13,2025-05-01,3,noband,True,0.3883,0.6064,False,False
HCPI,EM13,2025-05-01,4,noband,True,0.8422,1.3074,False,False
HCPI,EM13,2025-05-01,5,noband,True,0.5983,0.6551,False,False
HCPI,EM13,2025-05-01,6,noband,True,0.5548,0.5826,False,False
HCPI,EM13,2025-05-01,7,noband,False,-0.3004,0.1003,False,False
HCPI,EM13,2025-05-01,8,noband,False,0.5121,-0.9307,False,False
HCPI,EM13,2025-05-01,9,noband,True,-0.4612,-0.6541,False,False
HCPI,EM13,2025-05-01,10,noband,False,-0.8706,0.3917,False,False
HCPI,EM13,2025-05-01,11,noband,True,0.8267,0.0829,False,False
HCPI,EM13,2025-05-01,12,noband,False,2.3671,-0.2455,False,False
HCPI,EM13,2025-06-01,1,band1pp,True,-0.2934,-0.2115,True,True
HCPI,EM13,2025-06-01,2,band1pp,True,0.3883,0.7154,True,True
HCPI,EM13,2025-06-01,3,band1pp,False,0.8422,1.3255,True,False
HCPI,EM13,2025-06-01,4,band1pp,True,0.5983,0.4491,True,True
HCPI,EM13,2025-06-01,5,band1pp,True,0.5548,0.625,True,True
HCPI,EM13,2025-06-01,6,band1pp,True,-0.3004,0.0339,True,True
HCPI,EM13,2025-06-01,7,band1pp,True,0.5121,-0.7775,True,True
HCPI,EM13,2025-06-01,8,band1pp,True,-0.4612,-0.8357,True,True
HCPI,EM13,2025-06-01,9,band1pp,True,-0.8706,0.2654,True,True
HCPI,EM13,2025-06-01,10,band1pp,True,0.8267,0.2399,True,True
HCPI,EM13,2025-06-01,11,band1pp,False,2.3671,-0.2515,False,True
HCPI,EM13,2025-06-01,12,band1pp,True,0.7,-0.412,True,True
HCPI,EM13,2025-06-01,1,noband,True,-0.2934,-0.2115,False,False
HCPI,EM13,2025-06-01,2,noband,True,0.3883,0.7154,False,False
HCPI,EM13,2025-06-01,3,noband,True,0.8422,1.3255,False,False
HCPI,EM13,2025-06-01,4,noband,True,0.5983,0.4491,False,False
HCPI,EM13,2025-06-01,5,noband,True,0.5548,0.625,False,False
HCPI,EM13,2025-06-01,6,noband,False,-0.3004,0.0339,False,False
HCPI,EM13,2025-06-01,7,noband,False,0.5121,-0.7775,False,False
HCPI,EM13,2025-06-01,8,noband,True,-0.4612,-0.8357,False,False
HCPI,EM13,2025-06-01,9,noband,False,-0.8706,0.2654,False,False
HCPI,EM13,2025-06-01,10,noband,True,0.8267,0.2399,False,False
HCPI,EM13,2025-06-01,11,noband,False,2.3671,-0.2515,False,False
HCPI,EM13,2025-06-01,12,noband,False,0.7,-0.412,False,False
HCPI,EM13,2025-07-01,1,band1pp,True,0.3883,0.2102,True,True
HCPI,EM13,2025-07-01,2,band1pp,False,0.8422,1.3457,True,False
HCPI,EM13,2025-07-01,3,band1pp,True,0.5983,0.4461,True,True
HCPI,EM13,2025-07-01,4,band1pp,True,0.5548,0.4401,True,True
HCPI,EM13,2025-07-01,5,band1pp,True,-0.3004,0.0068,True,True
HCPI,EM13,2025-07-01,6,band1pp,True,0.5121,-0.8388,True,True
HCPI,EM13,2025-07-01,7,band1pp,True,-0.4612,-0.5523,True,True
HCPI,EM13,2025-07-01,8,band1pp,True,-0.8706,0.1578,True,True
HCPI,EM13,2025-07-01,9,band1pp,True,0.8267,-0.0763,True,True
HCPI,EM13,2025-07-01,10,band1pp,False,2.3671,-0.3143,False,True
HCPI,EM13,2025-07-01,11,band1pp,True,0.7,-0.2364,True,True
HCPI,EM13,2025-07-01,12,band1pp,False,1.0707,-0.453,False,True
HCPI,EM13,2025-07-01,1,noband,True,0.3883,0.2102,False,False
HCPI,EM13,2025-07-01,2,noband,True,0.8422,1.3457,False,False
HCPI,EM13,2025-07-01,3,noband,True,0.5983,0.4461,False,False
HCPI,EM13,2025-07-01,4,noband,True,0.5548,0.4401,False,False
HCPI,EM13,2025-07-01,5,noband,False,-0.3004,0.0068,False,False
HCPI,EM13,2025-07-01,6,noband,False,0.5121,-0.8388,False,False
HCPI,EM13,2025-07-01,7,noband,True,-0.4612,-0.5523,False,False
HCPI,EM13,2025-07-01,8,noband,False,-0.8706,0.1578,False,False
HCPI,EM13,2025-07-01,9,noband,False,0.8267,-0.0763,False,False
HCPI,EM13,2025-07-01,10,noband,False,2.3671,-0.3143,False,False
HCPI,EM13,2025-07-01,11,noband,False,0.7,-0.2364,False,False
HCPI,EM13,2025-07-01,12,noband,False,1.0707,-0.453,False,False
HCPI,EM13,2025-08-01,1,band1pp,False,0.8422,4.0549,True,False
HCPI,EM13,2025-08-01,2,band1pp,True,0.5983,0.6253,True,True
HCPI,EM13,2025-08-01,3,band1pp,True,0.5548,0.925,True,True
HCPI,EM13,2025-08-01,4,band1pp,True,-0.3004,0.1796,True,True
HCPI,EM13,2025-08-01,5,band1pp,True,0.5121,-0.6568,True,True
HCPI,EM13,2025-08-01,6,band1pp,True,-0.4612,-0.0511,True,True
HCPI,EM13,2025-08-01,7,band1pp,True,-0.8706,0.1525,True,True
HCPI,EM13,2025-08-01,8,band1pp,True,0.8267,0.1433,True,True
HCPI,EM13,2025-08-01,9,band1pp,False,2.3671,0.0939,False,True
HCPI,EM13,2025-08-01,10,band1pp,True,0.7,-0.5265,True,True
HCPI,EM13,2025-08-01,11,band1pp,False,1.0707,-0.0521,False,True
