block,exp_id,var,em,horizon_start,date,h,mean,actual,lag12,gap_pp,pass_yoy1,pass_lvl1,rel,pass2
Blk1.1,B11-M-071,HCPI,EM13,2025-08-01,2026-05-01,10,219.1547,218.8,207.5,0.171,True,True,0.00162,True
Blk1.1,B11-M-071,HCPI,EM13,2025-08-01,2026-06-01,11,220.3134,222.3,208.7,-0.9519,True,True,-0.00894,True
Blk1.1,B11-M-071,HCPI,EM13,2025-08-01,2026-07-01,12,220.7249,223.4,208.3,-1.2842,False,False,-0.01197,True
Blk1.1,B11-M-072,HCPI,EM13,2025-09-01,2025-09-01,1,215.2067,207.4,203.1,3.8438,False,False,0.03764,False
Blk1.1,B11-M-072,HCPI,EM13,2025-09-01,2025-10-01,2,214.8007,207.5,202.1,3.6124,False,False,0.03518,False
Blk1.1,B11-M-072,HCPI,EM13,2025-09-01,2025-11-01,3,216.3482,207.2,202.4,4.5198,False,False,0.04415,False
Blk1.1,B11-M-072,HCPI,EM13,2025-09-01,2025-12-01,4,218.1774,210.5,204.6,3.7524,False,False,0.03647,False
Blk1.1,B11-M-072,HCPI,EM13,2025-09-01,2026-01-01,5,220.3487,211.4,206.4,4.3356,False,False,0.04233,False
Blk1.1,B11-M-072,HCPI,EM13,2025-09-01,2026-02-01,6,220.9744,209.4,206.2,5.6132,False,False,0.05527,False
Blk1.1,B11-M-072,HCPI,EM13,2025-09-01,2026-03-01,7,219.424,210.9,206.0,4.1378,False,False,0.04042,False
Blk1.1,B11-M-072,HCPI,EM13,2025-09-01,2026-04-01,8,221.8158,216.3,206.5,2.6711,False,False,0.0255,False
Blk1.1,B11-M-072,HCPI,EM13,2025-09-01,2026-05-01,9,222.9035,218.8,207.5,1.9776,False,False,0.01875,True
Blk1.1,B11-M-072,HCPI,EM13,2025-09-01,2026-06-01,10,224.2143,222.3,208.7,0.9172,True,True,0.00861,True
Blk1.1,B11-M-072,HCPI,EM13,2025-09-01,2026-07-01,11,224.8366,223.4,208.3,0.6897,True,True,0.00643,True
Blk1.1,B11-M-072,HCPI,EM13,2025-09-01,2026-08-01,12,224.5813,223.9,207.2,0.3288,True,True,0.00304,True
Blk1.1,B11-M-103,FCPI,EM2,2025-04-01,2025-04-01,1,237.5128,237.8,231.1,-0.1243,True,True,-0.00121,True
Blk1.1,B11-M-103,FCPI,EM2,2025-04-01,2025-05-01,2,236.5018,240.6,227.3,-1.803,False,False,-0.01703,True
Blk1.1,B11-M-103,FCPI,EM2,2025-04-01,2025-06-01,3,237.5823,242.5,232.8,-2.1124,False,False,-0.02028,False
Blk1.1,B11-M-103,FCPI,EM2,2025-04-01,2025-07-01,4,238.9954,239.2,234.0,-0.0875,True,True,-0.00086,True
Blk1.1,B11-M-103,FCPI,EM2,2025-04-01,2025-08-01,5,240.6047,236.3,229.7,1.874,False,False,0.01822,True
Blk1.1,B11-M-103,FCPI,EM2,2025-04-01,2025-09-01,6,243.0425,236.6,227.9,2.8269,False,False,0.02723,False
Blk1.1,B11-M-103,FCPI,EM2,2025-04-01,2025-10-01,7,246.2674,236.4,227.1,4.345,False,False,0.04174,False
Blk1.1,B11-M-103,FCPI,EM2,2025-04-01,2025-11-01,8,250.3715,236.1,228.0,6.2594,False,False,0.06045,False
Blk1.1,B11-M-103,FCPI,EM2,2025-04-01,2025-12-01,9,255.6955,244.3,233.9,4.872,False,False,0.04665,False
Blk1.1,B11-M-103,FCPI,EM2,2025-04-01,2026-01-01,10,256.7633,244.3,236.3,5.2744,False,False,0.05102,False
Blk1.1,B11-M-103,FCPI,EM2,2025-04-01,2026-02-01,11,258.3037,239.4,236.8,7.983,False,False,0.07896,False
Blk1.1,B11-M-103,FCPI,EM2,2025-04-01,2026-03-01,12,260.0285,237.9,236.2,9.3686,False,False,0.09302,False
Blk1.1,B11-M-104,FCPI,EM2,2025-05-01,2025-05-01,1,240.3499,240.6,227.3,-0.11,True,True,-0.00104,True
Blk1.1,B11-M-104,FCPI,EM2,2025-05-01,2025-06-01,2,244.929,242.5,232.8,1.0434,False,True,0.01002,True
Blk1.1,B11-M-104,FCPI,EM2,2025-05-01,2025-07-01,3,244.1791,239.2,234.0,2.1278,False,False,0.02082,False
Blk1.1,B11-M-104,FCPI,EM2,2025-05-01,2025-08-01,4,241.3865,236.3,229.7,2.2144,False,False,0.02153,False
Blk1.1,B11-M-104,FCPI,EM2,2025-05-01,2025-09-01,5,241.8117,236.6,227.9,2.2869,False,False,0.02203,False
Blk1.1,B11-M-104,FCPI,EM2,2025-05-01,2025-10-01,6,243.0585,236.4,227.1,2.932,False,False,0.02817,False
Blk1.1,B11-M-104,FCPI,EM2,2025-05-01,2025-11-01,7,245.9351,236.1,228.0,4.3136,False,False,0.04166,False
Blk1.1,B11-M-104,FCPI,EM2,2025-05-01,2025-12-01,8,249.4404,244.3,233.9,2.1977,False,False,0.02104,False
Blk1.1,B11-M-104,FCPI,EM2,2025-05-01,2026-01-01,9,250.2158,244.3,236.3,2.5035,False,False,0.02422,False
Blk1.1,B11-M-104,FCPI,EM2,2025-05-01,2026-02-01,10,247.6373,239.4,236.8,3.4786,False,False,0.03441,False
Blk1.1,B11-M-104,FCPI,EM2,2025-05-01,2026-03-01,11,245.007,237.9,236.2,3.0089,False,False,0.02987,False
Blk1.1,B11-M-104,FCPI,EM2,2025-05-01,2026-04-01,12,245.6157,240.4,237.8,2.1933,False,False,0.0217,False
Blk1.1,B11-M-105,FCPI,EM2,2025-06-01,2025-06-01,1,248.1273,242.5,232.8,2.4172,False,False,0.02321,False
Blk1.1,B11-M-105,FCPI,EM2,2025-06-01,2025-07-01,2,247.1376,239.2,234.0,3.3921,False,False,0.03318,False
Blk1.1,B11-M-105,FCPI,EM2,2025-06-01,2025-08-01,3,243.1438,236.3,229.7,2.9794,False,False,0.02896,False
Blk1.1,B11-M-105,FCPI,EM2,2025-06-01,2025-09-01,4,241.6873,236.6,227.9,2.2323,False,False,0.0215,False
Blk1.1,B11-M-105,FCPI,EM2,2025-06-01,2025-10-01,5,242.9394,236.4,227.1,2.8795,False,False,0.02766,False
Blk1.1,B11-M-105,FCPI,EM2,2025-06-01,2025-11-01,6,248.0863,236.1,228.0,5.2571,False,False,0.05077,False
Blk1.1,B11-M-105,FCPI,EM2,2025-06-01,2025-12-01,7,252.257,244.3,233.9,3.4019,False,False,0.03257,False
Blk1.1,B11-M-105,FCPI,EM2,2025-06-01,2026-01-01,8,252.8243,244.3,236.3,3.6074,False,False,0.03489,False
Blk1.1,B11-M-105,FCPI,EM2,2025-06-01,2026-02-01,9,249.183,239.4,236.8,4.1313,False,False,0.04086,False
Blk1.1,B11-M-105,FCPI,EM2,2025-06-01,2026-03-01,10,244.5362,237.9,236.2,2.8096,False,False,0.02789,False
Blk1.1,B11-M-105,FCPI,EM2,2025-06-01,2026-04-01,11,247.2138,240.4,237.8,2.8653,False,False,0.02834,False
Blk1.1,B11-M-105,FCPI,EM2,2025-06-01,2026-05-01,12,249.9987,244.3,240.6,2.3686,False,False,0.02333,False
Blk1.1,B11-M-106,FCPI,EM2,2025-07-01,2025-07-01,1,240.7756,239.2,234.0,0.6733,True,True,0.00659,True
Blk1.1,B11-M-106,FCPI,EM2,2025-07-01,2025-08-01,2,239.503,236.3,229.7,1.3944,False,False,0.01355,True
Blk1.1,B11-M-106,FCPI,EM2,2025-07-01,2025-09-01,3,239.1038,236.6,227.9,1.0986,False,False,0.01058,True
Blk1.1,B11-M-106,FCPI,EM2,2025-07-01,2025-10-01,4,239.1971,236.4,227.1,1.2317,False,False,0.01183,True
Blk1.1,B11-M-106,FCPI,EM2,2025-07-01,2025-11-01,5,241.5821,236.1,228.0,2.4044,False,False,0.02322,False
Blk1.1,B11-M-106,FCPI,EM2,2025-07-01,2025-12-01,6,244.2916,244.3,233.9,-0.0036,True,True,-3e-05,True
Blk1.1,B11-M-106,FCPI,EM2,2025-07-01,2026-01-01,7,244.2141,244.3,236.3,-0.0363,True,True,-0.00035,True
Blk1.1,B11-M-106,FCPI,EM2,2025-07-01,2026-02-01,8,243.1431,239.4,236.8,1.5807,False,False,0.01564,True
Blk1.1,B11-M-106,FCPI,EM2,2025-07-01,2026-03-01,9,241.6974,237.9,236.2,1.6077,False,False,0.01596,True
Blk1.1,B11-M-106,FCPI,EM2,2025-07-01,2026-04-01,10,241.7532,240.4,237.8,0.5691,True,True,0.00563,True
Blk1.1,B11-M-106,FCPI,EM2,2025-07-01,2026-05-01,11,243.8904,244.3,240.6,-0.1702,True,True,-0.00168,True
Blk1.1,B11-M-106,FCPI,EM2,2025-07-01,2026-06-01,12,246.5372,250.5,242.5,-1.6342,False,False,-0.01582,True
Blk1.1,B11-M-107,FCPI,EM2,2025-08-01,2025-08-01,1,237.8623,236.3,229.7,0.6801,True,True,0.00661,True
Blk1.1,B11-M-107,FCPI,EM2,2025-08-01,2025-09-01,2,237.4115,236.6,227.9,0.3561,True,True,0.00343,True
Blk1.1,B11-M-107,FCPI,EM2,2025-08-01,2025-10-01,3,238.0544,236.4,227.1,0.7285,True,True,0.007,True
Blk1.1,B11-M-107,FCPI,EM2,2025-08-01,2025-11-01,4,239.2435,236.1,228.0,1.3787,False,False,0.01331,True
Blk1.1,B11-M-107,FCPI,EM2,2025-08-01,2025-12-01,5,240.8851,244.3,233.9,-1.46,False,False,-0.01398,True
Blk1.1,B11-M-107,FCPI,EM2,2025-08-01,2026-01-01,6,241.0088,244.3,236.3,-1.3928,False,False,-0.01347,True
Blk1.1,B11-M-107,FCPI,EM2,2025-08-01,2026-02-01,7,238.988,239.4,236.8,-0.174,True,True,-0.00172,True
Blk1.1,B11-M-107,FCPI,EM2,2025-08-01,2026-03-01,8,238.1523,237.9,236.2,0.1068,True,True,0.00106,True
Blk1.1,B11-M-107,FCPI,EM2,2025-08-01,2026-04-01,9,239.9294,240.4,237.8,-0.1979,True,True,-0.00196,True
Blk1.1,B11-M-107,FCPI,EM2,2025-08-01,2026-05-01,10,241.7728,244.3,240.6,-1.0504,False,False,-0.01034,True
Blk1.1,B11-M-107,FCPI,EM2,2025-08-01,2026-06-01,11,243.7245,250.5,242.5,-2.794,False,False,-0.02705,False
Blk1.1,B11-M-107,FCPI,EM2,2025-08-01,2026-07-01,12,243.4361,250.9,239.2,-3.1204,False,False,-0.02975,False
Blk1.1,B11-M-108,FCPI,EM2,2025-09-01,2025-09-01,1,236.3335,236.6,227.9,-0.1169,True,True,-0.00113,True
Blk1.1,B11-M-108,FCPI,EM2,2025-09-01,2025-10-01,2,237.0391,236.4,227.1,0.2814,True,True,0.0027,True
Blk1.1,B11-M-108,FCPI,EM2,2025-09-01,2025-11-01,3,237.9576,236.1,228.0,0.8147,True,True,0.00787,True
Blk1.1,B11-M-108,FCPI,EM2,2025-09-01,2025-12-01,4,239.5243,244.3,233.9,-2.0418,False,False,-0.01955,True
Blk1.1,B11-M-108,FCPI,EM2,2025-09-01,2026-01-01,5,240.6965,244.3,236.3,-1.525,False,False,-0.01475,True
Blk1.1,B11-M-108,FCPI,EM2,2025-09-01,2026-02-01,6,241.5865,239.4,236.8,0.9233,True,True,0.00913,True
Blk1.1,B11-M-108,FCPI,EM2,2025-09-01,2026-03-01,7,242.3479,237.9,236.2,1.8831,False,False,0.0187,True
Blk1.1,B11-M-108,FCPI,EM2,2025-09-01,2026-04-01,8,243.3915,240.4,237.8,1.258,False,False,0.01244,True
Blk1.1,B11-M-108,FCPI,EM2,2025-09-01,2026-05-01,9,244.5834,244.3,240.6,0.1178,True,True,0.00116,True
Blk1.1,B11-M-108,FCPI,EM2,2025-09-01,2026-06-01,10,245.6556,250.5,242.5,-1.9977,False,False,-0.01934,True
Blk1.1,B11-M-108,FCPI,EM2,2025-09-01,2026-07-01,11,246.064,250.9,239.2,-2.0218,False,False,-0.01927,True
Blk1.1,B11-M-108,FCPI,EM2,2025-09-01,2026-08-01,12,246.5215,251.9,236.3,-2.2761,False,False,-0.02135,False
Blk1.1,B11-M-115,FCPI,EM4,2025-04-01,2025-04-01,1,237.5128,237.8,231.1,-0.1243,True,True,-0.00121,True
Blk1.1,B11-M-115,FCPI,EM4,2025-04-01,2025-05-01,2,236.5018,240.6,227.3,-1.803,False,False,-0.01703,True
Blk1.1,B11-M-115,FCPI,EM4,2025-04-01,2025-06-01,3,237.5823,242.5,232.8,-2.1124,False,False,-0.02028,False
Blk1.1,B11-M-115,FCPI,EM4,2025-04-01,2025-07-01,4,238.9954,239.2,234.0,-0.0875,True,True,-0.00086,True
Blk1.1,B11-M-115,FCPI,EM4,2025-04-01,2025-08-01,5,240.6047,236.3,229.7,1.874,False,False,0.01822,True
Blk1.1,B11-M-115,FCPI,EM4,2025-04-01,2025-09-01,6,243.0425,236.6,227.9,2.8269,False,False,0.02723,False
Blk1.1,B11-M-115,FCPI,EM4,2025-04-01,2025-10-01,7,246.2674,236.4,227.1,4.345,False,False,0.04174,False
Blk1.1,B11-M-115,FCPI,EM4,2025-04-01,2025-11-01,8,250.3715,236.1,228.0,6.2594,False,False,0.06045,False
Blk1.1,B11-M-115,FCPI,EM4,2025-04-01,2025-12-01,9,255.6955,244.3,233.9,4.872,False,False,0.04665,False
Blk1.1,B11-M-115,FCPI,EM4,2025-04-01,2026-01-01,10,256.7633,244.3,236.3,5.2744,False,False,0.05102,False
Blk1.1,B11-M-115,FCPI,EM4,2025-04-01,2026-02-01,11,258.3037,239.4,236.8,7.983,False,False,0.07896,False
Blk1.1,B11-M-115,FCPI,EM4,2025-04-01,2026-03-01,12,260.0285,237.9,236.2,9.3686,False,False,0.09302,False
Blk1.1,B11-M-116,FCPI,EM4,2025-05-01,2025-05-01,1,239.6472,240.6,227.3,-0.4192,True,True,-0.00396,True
Blk1.1,B11-M-116,FCPI,EM4,2025-05-01,2025-06-01,2,244.2988,242.5,232.8,0.7727,True,True,0.00742,True
Blk1.1,B11-M-116,FCPI,EM4,2025-05-01,2025-07-01,3,243.4727,239.2,234.0,1.826,False,False,0.01786,True
Blk1.1,B11-M-116,FCPI,EM4,2025-05-01,2025-08-01,4,240.5782,236.3,229.7,1.8625,False,False,0.0181,True
Blk1.1,B11-M-116,FCPI,EM4,2025-05-01,2025-09-01,5,240.7775,236.6,227.9,1.833,False,False,0.01766,True
Blk1.1,B11-M-116,FCPI,EM4,2025-05-01,2025-10-01,6,242.0075,236.4,227.1,2.4692,False,False,0.02372,False
Blk1.1,B11-M-116,FCPI,EM4,2025-05-01,2025-11-01,7,244.8711,236.1,228.0,3.847,False,False,0.03715,False
Blk1.1,B11-M-116,FCPI,EM4,2025-05-01,2025-12-01,8,248.2811,244.3,233.9,1.7021,False,False,0.0163,True
Blk1.1,B11-M-116,FCPI,EM4,2025-05-01,2026-01-01,9,248.5664,244.3,236.3,1.8055,False,False,0.01746,True
Blk1.1,B11-M-116,FCPI,EM4,2025-05-01,2026-02-01,10,245.6068,239.4,236.8,2.6211,False,False,0.02593,False
Blk1.1,B11-M-116,FCPI,EM4,2025-05-01,2026-03-01,11,243.0427,237.9,236.2,2.1772,False,False,0.02162,False
Blk1.1,B11-M-116,FCPI,EM4,2025-05-01,2026-04-01,12,243.73,240.4,237.8,1.4003,False,False,0.01385,True
Blk1.1,B11-M-117,FCPI,EM4,2025-06-01,2025-06-01,1,247.6214,242.5,232.8,2.1999,False,False,0.02112,False
Blk1.1,B11-M-117,FCPI,EM4,2025-06-01,2025-07-01,2,246.7926,239.2,234.0,3.2447,False,False,0.03174,False
Blk1.1,B11-M-117,FCPI,EM4,2025-06-01,2025-08-01,3,242.7487,236.3,229.7,2.8074,False,False,0.02729,False
Blk1.1,B11-M-117,FCPI,EM4,2025-06-01,2025-09-01,4,241.597,236.6,227.9,2.1926,False,False,0.02112,False
Blk1.1,B11-M-117,FCPI,EM4,2025-06-01,2025-10-01,5,242.924,236.4,227.1,2.8727,False,False,0.0276,False
Blk1.1,B11-M-117,FCPI,EM4,2025-06-01,2025-11-01,6,248.2305,236.1,228.0,5.3204,False,False,0.05138,False
Blk1.1,B11-M-117,FCPI,EM4,2025-06-01,2025-12-01,7,252.8452,244.3,233.9,3.6534,False,False,0.03498,False
Blk1.1,B11-M-117,FCPI,EM4,2025-06-01,2026-01-01,8,253.8255,244.3,236.3,4.0311,False,False,0.03899,False
Blk1.1,B11-M-117,FCPI,EM4,2025-06-01,2026-02-01,9,249.8695,239.4,236.8,4.4213,False,False,0.04373,False
Blk1.1,B11-M-117,FCPI,EM4,2025-06-01,2026-03-01,10,245.3693,237.9,236.2,3.1623,False,False,0.0314,False
Blk1.1,B11-M-117,FCPI,EM4,2025-06-01,2026-04-01,11,247.905,240.4,237.8,3.156,False,False,0.03122,False
Blk1.1,B11-M-117,FCPI,EM4,2025-06-01,2026-05-01,12,251.0027,244.3,240.6,2.7858,False,False,0.02744,False
Blk1.1,B11-M-118,FCPI,EM4,2025-07-01,2025-07-01,1,240.6948,239.2,234.0,0.6388,True,True,0.00625,True
Blk1.1,B11-M-118,FCPI,EM4,2025-07-01,2025-08-01,2,239.5256,236.3,229.7,1.4043,False,False,0.01365,True
Blk1.1,B11-M-118,FCPI,EM4,2025-07-01,2025-09-01,3,239.1591,236.6,227.9,1.1229,False,False,0.01082,True
Blk1.1,B11-M-118,FCPI,EM4,2025-07-01,2025-10-01,4,239.2831,236.4,227.1,1.2695,False,False,0.0122,True
Blk1.1,B11-M-118,FCPI,EM4,2025-07-01,2025-11-01,5,241.6374,236.1,228.0,2.4287,False,False,0.02345,False
Blk1.1,B11-M-118,FCPI,EM4,2025-07-01,2025-12-01,6,244.2892,244.3,233.9,-0.0046,True,True,-4e-05,True
Blk1.1,B11-M-118,FCPI,EM4,2025-07-01,2026-01-01,7,244.2422,244.3,236.3,-0.0244,True,True,-0.00024,True
Blk1.1,B11-M-118,FCPI,EM4,2025-07-01,2026-02-01,8,243.2589,239.4,236.8,1.6296,False,False,0.01612,True
Blk1.1,B11-M-118,FCPI,EM4,2025-07-01,2026-03-01,9,241.9033,237.9,236.2,1.6949,False,False,0.01683,True
Blk1.1,B11-M-118,FCPI,EM4,2025-07-01,2026-04-01,10,241.8759,240.4,237.8,0.6206,True,True,0.00614,True
Blk1.1,B11-M-118,FCPI,EM4,2025-07-01,2026-05-01,11,243.9901,244.3,240.6,-0.1288,True,True,-0.00127,True
Blk1.1,B11-M-118,FCPI,EM4,2025-07-01,2026-06-01,12,246.6358,250.5,242.5,-1.5935,False,False,-0.01543,True
Blk1.1,B11-M-119,FCPI,EM4,2025-08-01,2025-08-01,1,237.8668,236.3,229.7,0.6821,True,True,0.00663,True
Blk1.1,B11-M-119,FCPI,EM4,2025-08-01,2025-09-01,2,237.4175,236.6,227.9,0.3587,True,True,0.00346,True
Blk1.1,B11-M-119,FCPI,EM4,2025-08-01,2025-10-01,3,238.0634,236.4,227.1,0.7325,True,True,0.00704,True
Blk1.1,B11-M-119,FCPI,EM4,2025-08-01,2025-11-01,4,239.2487,236.1,228.0,1.381,False,False,0.01334,True
Blk1.1,B11-M-119,FCPI,EM4,2025-08-01,2025-12-01,5,240.8803,244.3,233.9,-1.462,False,False,-0.014,True
Blk1.1,B11-M-119,FCPI,EM4,2025-08-01,2026-01-01,6,240.9984,244.3,236.3,-1.3972,False,False,-0.01351,True
Blk1.1,B11-M-119,FCPI,EM4,2025-08-01,2026-02-01,7,238.9839,239.4,236.8,-0.1757,True,True,-0.00174,True
Blk1.1,B11-M-119,FCPI,EM4,2025-08-01,2026-03-01,8,238.1578,237.9,236.2,0.1091,True,True,0.00108,True
Blk1.1,B11-M-119,FCPI,EM4,2025-08-01,2026-04-01,9,239.9315,240.4,237.8,-0.197,True,True,-0.00195,True
Blk1.1,B11-M-119,FCPI,EM4,2025-08-01,2026-05-01,10,241.771,244.3,240.6,-1.0511,False,False,-0.01035,True
Blk1.1,B11-M-119,FCPI,EM4,2025-08-01,2026-06-01,11,243.7025,250.5,242.5,-2.8031,False,False,-0.02714,False
Blk1.1,B11-M-119,FCPI,EM4,2025-08-01,2026-07-01,12,243.4194,250.9,239.2,-3.1273,False,False,-0.02982,False
Blk1.1,B11-M-120,FCPI,EM4,2025-09-01,2025-09-01,1,236.3335,236.6,227.9,-0.1169,True,True,-0.00113,True
Blk1.1,B11-M-120,FCPI,EM4,2025-09-01,2025-10-01,2,237.0391,236.4,227.1,0.2814,True,True,0.0027,True
Blk1.1,B11-M-120,FCPI,EM4,2025-09-01,2025-11-01,3,237.9576,236.1,228.0,0.8147,True,True,0.00787,True
Blk1.1,B11-M-120,FCPI,EM4,2025-09-01,2025-12-01,4,239.5243,244.3,233.9,-2.0418,False,False,-0.01955,True
Blk1.1,B11-M-120,FCPI,EM4,2025-09-01,2026-01-01,5,240.6965,244.3,236.3,-1.525,False,False,-0.01475,True
Blk1.1,B11-M-120,FCPI,EM4,2025-09-01,2026-02-01,6,241.5865,239.4,236.8,0.9233,True,True,0.00913,True
Blk1.1,B11-M-120,FCPI,EM4,2025-09-01,2026-03-01,7,242.3479,237.9,236.2,1.8831,False,False,0.0187,True
Blk1.1,B11-M-120,FCPI,EM4,2025-09-01,2026-04-01,8,243.3915,240.4,237.8,1.258,False,False,0.01244,True
Blk1.1,B11-M-120,FCPI,EM4,2025-09-01,2026-05-01,9,244.5834,244.3,240.6,0.1178,True,True,0.00116,True
Blk1.1,B11-M-120,FCPI,EM4,2025-09-01,2026-06-01,10,245.6556,250.5,242.5,-1.9977,False,False,-0.01934,True
Blk1.1,B11-M-120,FCPI,EM4,2025-09-01,2026-07-01,11,246.064,250.9,239.2,-2.0218,False,False,-0.01927,True
Blk1.1,B11-M-120,FCPI,EM4,2025-09-01,2026-08-01,12,246.5215,251.9,236.3,-2.2761,False,False,-0.02135,False
Blk1.1,B11-M-157,FCPI,EM11,2025-04-01,2025-04-01,1,235.3904,237.8,231.1,-1.0427,False,False,-0.01013,True
Blk1.1,B11-M-157,FCPI,EM11,2025-04-01,2025-05-01,2,236.5009,240.6,227.3,-1.8034,False,False,-0.01704,True
Blk1.1,B11-M-157,FCPI,EM11,2025-04-01,2025-06-01,3,238.3881,242.5,232.8,-1.7663,False,False,-0.01696,True
Blk1.1,B11-M-157,FCPI,EM11,2025-04-01,2025-07-01,4,238.5598,239.2,234.0,-0.2736,True,True,-0.00268,True
Blk1.1,B11-M-157,FCPI,EM11,2025-04-01,2025-08-01,5,238.2739,236.3,229.7,0.8593,True,True,0.00835,True
Blk1.1,B11-M-157,FCPI,EM11,2025-04-01,2025-09-01,6,238.6295,236.6,227.9,0.8905,True,True,0.00858,True
Blk1.1,B11-M-157,FCPI,EM11,2025-04-01,2025-10-01,7,239.1325,236.4,227.1,1.2032,False,False,0.01156,True
Blk1.1,B11-M-157,FCPI,EM11,2025-04-01,2025-11-01,8,240.0264,236.1,228.0,1.7221,False,False,0.01663,True
Blk1.1,B11-M-157,FCPI,EM11,2025-04-01,2025-12-01,9,240.8912,244.3,233.9,-1.4574,False,False,-0.01395,True
Blk1.1,B11-M-157,FCPI,EM11,2025-04-01,2026-01-01,10,240.8203,244.3,236.3,-1.4726,False,False,-0.01424,True
Blk1.1,B11-M-157,FCPI,EM11,2025-04-01,2026-02-01,11,240.4508,239.4,236.8,0.4437,True,True,0.00439,True
Blk1.1,B11-M-157,FCPI,EM11,2025-04-01,2026-03-01,12,240.1395,237.9,236.2,0.9481,True,True,0.00941,True
Blk1.1,B11-M-158,FCPI,EM11,2025-05-01,2025-05-01,1,238.8296,240.6,227.3,-0.7789,True,True,-0.00736,True
Blk1.1,B11-M-158,FCPI,EM11,2025-05-01,2025-06-01,2,240.6391,242.5,232.8,-0.7994,True,True,-0.00767,True
Blk1.1,B11-M-158,FCPI,EM11,2025-05-01,2025-07-01,3,240.8363,239.2,234.0,0.6993,True,True,0.00684,True
Blk1.1,B11-M-158,FCPI,EM11,2025-05-01,2025-08-01,4,240.5788,236.3,229.7,1.8628,False,False,0.01811,True
Blk1.1,B11-M-158,FCPI,EM11,2025-05-01,2025-09-01,5,240.7787,236.6,227.9,1.8336,False,False,0.01766,True
Blk1.1,B11-M-158,FCPI,EM11,2025-05-01,2025-10-01,6,241.0502,236.4,227.1,2.0477,False,False,0.01967,True
Blk1.1,B11-M-158,FCPI,EM11,2025-05-01,2025-11-01,7,242.032,236.1,228.0,2.6018,False,False,0.02512,False
Blk1.1,B11-M-158,FCPI,EM11,2025-05-01,2025-12-01,8,243.0562,244.3,233.9,-0.5318,True,True,-0.00509,True
Blk1.1,B11-M-158,FCPI,EM11,2025-05-01,2026-01-01,9,243.462,244.3,236.3,-0.3546,True,True,-0.00343,True
Blk1.1,B11-M-158,FCPI,EM11,2025-05-01,2026-02-01,10,243.0289,239.4,236.8,1.5325,False,False,0.01516,True
Blk1.1,B11-M-158,FCPI,EM11,2025-05-01,2026-03-01,11,242.5382,237.9,236.2,1.9637,False,False,0.0195,True
Blk1.1,B11-M-158,FCPI,EM11,2025-05-01,2026-04-01,12,243.3106,240.4,237.8,1.224,False,False,0.01211,True
Blk1.1,B11-M-159,FCPI,EM11,2025-06-01,2025-06-01,1,243.4018,242.5,232.8,0.3874,True,True,0.00372,True
Blk1.1,B11-M-159,FCPI,EM11,2025-06-01,2025-07-01,2,243.729,239.2,234.0,1.9355,False,False,0.01893,True
Blk1.1,B11-M-159,FCPI,EM11,2025-06-01,2025-08-01,3,242.4194,236.3,229.7,2.6641,False,False,0.0259,False
Blk1.1,B11-M-159,FCPI,EM11,2025-06-01,2025-09-01,4,242.6605,236.6,227.9,2.6593,False,False,0.02561,False
Blk1.1,B11-M-159,FCPI,EM11,2025-06-01,2025-10-01,5,243.3037,236.4,227.1,3.0399,False,False,0.0292,False
Blk1.1,B11-M-159,FCPI,EM11,2025-06-01,2025-11-01,6,245.2112,236.1,228.0,3.9961,False,False,0.03859,False
Blk1.1,B11-M-159,FCPI,EM11,2025-06-01,2025-12-01,7,247.6922,244.3,233.9,1.4503,False,False,0.01389,True
Blk1.1,B11-M-159,FCPI,EM11,2025-06-01,2026-01-01,8,248.1769,244.3,236.3,1.6407,False,False,0.01587,True
Blk1.1,B11-M-159,FCPI,EM11,2025-06-01,2026-02-01,9,246.7843,239.4,236.8,3.1184,False,False,0.03085,False
Blk1.1,B11-M-159,FCPI,EM11,2025-06-01,2026-03-01,10,245.7312,237.9,236.2,3.3155,False,False,0.03292,False
Blk1.1,B11-M-159,FCPI,EM11,2025-06-01,2026-04-01,11,246.7993,240.4,237.8,2.691,False,False,0.02662,False
Blk1.1,B11-M-159,FCPI,EM11,2025-06-01,2026-05-01,12,249.0709,244.3,240.6,1.9829,False,False,0.01953,True
Blk1.1,B11-M-160,FCPI,EM11,2025-07-01,2025-07-01,1,241.8508,239.2,234.0,1.1328,False,False,0.01108,True
Blk1.1,B11-M-160,FCPI,EM11,2025-07-01,2025-08-01,2,241.6447,236.3,229.7,2.3268,False,False,0.02262,False
Blk1.1,B11-M-160,FCPI,EM11,2025-07-01,2025-09-01,3,242.016,236.6,227.9,2.3765,False,False,0.02289,False
Blk1.1,B11-M-160,FCPI,EM11,2025-07-01,2025-10-01,4,242.4333,236.4,227.1,2.6567,False,False,0.02552,False
Blk1.1,B11-M-160,FCPI,EM11,2025-07-01,2025-11-01,5,243.924,236.1,228.0,3.4316,False,False,0.03314,False
Blk1.1,B11-M-160,FCPI,EM11,2025-07-01,2025-12-01,6,245.6836,244.3,233.9,0.5915,True,True,0.00566,True
Blk1.1,B11-M-160,FCPI,EM11,2025-07-01,2026-01-01,7,246.828,244.3,236.3,1.0698,False,False,0.01035,True
Blk1.1,B11-M-160,FCPI,EM11,2025-07-01,2026-02-01,8,246.7576,239.4,236.8,3.1071,False,False,0.03073,False
Blk1.1,B11-M-160,FCPI,EM11,2025-07-01,2026-03-01,9,246.2678,237.9,236.2,3.5427,False,False,0.03517,False
